STATION_ID,STATION_NAME,STATION_Y,STATION_X,STATION_USAGE,STATION_ADDRESS
1,국제여객선터미널,33.52438,126.54433,6125,제주특별자치도 제주시 건입동 908-20
2,오광로입구,33.49527,126.45618,10723,제주특별자치도 제주시 이호이동 1587-4
3,오광로입구,33.495459999999994,126.45623,1228,제주특별자치도 제주시 이호이동 1587-1
4,이호2동,33.49488,126.46137,10098,제주특별자치도 제주시 이호이동 803-6
5,이호2동,33.49508,126.46122,3120,제주특별자치도 제주시 이호이동 803-5
6,노형주공아파트,33.4906,126.47393000000001,4218,제주특별자치도 제주시 노형동 2577-2
7,노형주공아파트,33.49068,126.47418,10373,제주특별자치도 제주시 노형동 1238-1
8,못가름,33.48843,126.47678,1594,제주특별자치도 제주시 노형동 1297-5
9,노형우체국,33.48765,126.47726000000002,29325,제주특별자치도 제주시 노형동 1064-6
10,노형우체국,33.48709,126.47833,17063,제주특별자치도 제주시 노형동 1297-5
11,노형오거리,33.48503,126.48013,35272,제주특별자치도 제주시 노형동 919
12,롯데마트,33.4819,126.48218,12263,제주특별자치도 제주시 노형동 767
13,롯데마트,33.48215,126.4824,20028,제주특별자치도 제주시 노형동 767
14,비석동,33.48838,126.4179,1480,제주특별자치도 제주시 애월읍 하귀1리 275-4
15,관전동,33.48883,126.41909,5263,제주특별자치도 제주시 애월읍 하귀1리 264-7
16,관전동,33.48983,126.42015,589,제주특별자치도 제주시 애월읍 하귀1리 13
17,연대마을,33.49129,126.4228,1564,제주특별자치도 제주시 외도일동 2111-1
18,연대마을,33.49174,126.42325,961,제주특별자치도 제주시 외도일동 2552-1
19,수정동,33.49264,126.42858999999999,4298,제주특별자치도 제주시 외도일동 646-1
20,연대마을,33.49282,126.42858000000001,5833,제주특별자치도 제주시 외도이동 2552
21,모감동,33.47573,126.38115,1165,제주특별자치도 제주시 애월읍 구엄리 930-1
22,모감동,33.47591,126.38108000000001,720,제주특별자치도 제주시 애월읍 구엄리 860-5
23,번대동,33.47889,126.39157,674,제주특별자치도 제주시 애월읍 구엄리 50-1
24,번대동,33.478840000000005,126.39263999999999,1914,제주특별자치도 제주시 애월읍 하귀2리 2970-1
25,하귀리,33.47955,126.39517,211,제주특별자치도 제주시 애월읍 하귀2리 2442
26,하귀초등학교,33.48017,126.40212,26781,제주특별자치도 제주시 애월읍 하귀2리 1908-2
27,외도초등학교,33.49342,126.43321,19530,제주특별자치도 제주시 외도이동 251-1
28,외도초등학교,33.4939,126.4344,11821,제주특별자치도 제주시 외도이동 272-38
29,내도동서마을,33.49393,126.43848,3702,제주특별자치도 제주시 내도동 580-8
30,내도동서마을,33.49415,126.43845,1572,제주특별자치도 제주시 내도동 580-1
31,내도동동마을,33.49309,126.44243,4642,제주특별자치도 제주시 내도동 310-8
32,내도동동마을,33.49324,126.44242,2316,제주특별자치도 제주시 내도동 351-9
33,신산마을,33.493520000000004,126.44445,2042,제주특별자치도 제주시 내도동 896
34,신산마을,33.493520000000004,126.44538999999999,6095,제주특별자치도 제주시 내도동 274-8
35,현사마을,33.4947,126.45023,166,제주특별자치도 제주시 이호일동 1905-8
36,현사마을,33.49473,126.44961,5952,제주특별자치도 제주시 이호일동 1962
37,하귀초등학교,33.48022,126.40105,15313,제주특별자치도 제주시 애월읍 하귀2리 3016
38,하귀우체국,33.48122,126.4045,17371,제주특별자치도 제주시 애월읍 하귀2리 3016
39,하귀우체국,33.4813,126.40443,5273,제주특별자치도 제주시 애월읍 하귀2리 3016
40,안남동,33.48238,126.40616000000001,847,제주특별자치도 제주시 애월읍 하귀1리 3013
41,안남동,33.48251,126.40661999999999,3737,제주특별자치도 제주시 애월읍 하귀1리 1375
42,남주동,33.48368,126.40847,3883,제주특별자치도 제주시 애월읍 하귀1리 1362-1
43,남주동,33.48405,126.40876000000002,3544,제주특별자치도 제주시 애월읍 하귀1리 3013
44,하귀환승정류장(하귀하나로마트),33.48567,126.4121,11416,제주특별자치도 제주시 애월읍 하귀1리 569-3
45,하귀환승정류장(하귀하나로마트),33.48578,126.41171000000001,6370,제주특별자치도 제주시 애월읍 하귀1리 492-19
46,큰구릉내,33.48655,126.41353000000001,939,제주특별자치도 제주시 애월읍 하귀1리 477-2
47,학원동,33.47493,126.39766000000002,2135,제주특별자치도 제주시 애월읍 하귀2리 3018
48,학원동,33.474759999999996,126.39706000000001,29,제주특별자치도 제주시 애월읍 하귀2리 2297-3
49,외도부영2차아파트,33.48488,126.43073999999999,11482,제주특별자치도 제주시 외도일동 644-6
50,외도부영2차아파트,33.48483,126.43098,15501,제주특별자치도 제주시 외도일동 646-1
51,도평초등학교,33.48185,126.44561999999999,5807,제주특별자치도 제주시 도평동 1351-1
52,도평초등학교,33.48168,126.44555,3412,제주특별자치도 제주시 도평동 1352-3
53,아름마을아파트,33.483979999999995,126.42908,5687,제주특별자치도 제주시 외도일동 1587-2
54,아름마을아파트,33.48413,126.42833999999999,980,제주특별자치도 제주시 외도일동 646-1
55,계명동,33.4855,126.4268,457,제주특별자치도 제주시 외도일동 646-1
56,계명동,33.485929999999996,126.42662,3186,제주특별자치도 제주시 외도일동 1609-1
57,한라주택,33.48807,126.4268,599,제주특별자치도 제주시 외도일동 646-1
58,계명동입구,33.48803,126.42665,3187,제주특별자치도 제주시 외도일동 646-1
59,일우한란아파트,33.492509999999996,126.43087,5934,제주특별자치도 제주시 외도일동 646-1
60,일우한란아파트,33.4926,126.43101999999999,13573,제주특별자치도 제주시 외도일동 426-1
61,우령이마을,33.4885,126.4308,13250,제주특별자치도 제주시 외도일동 498-9
62,우령마을입구,33.488459999999996,126.43099,19395,제주특별자치도 제주시 외도일동 646-1
63,외도부영1차아파트,33.48635,126.43097,23583,제주특별자치도 제주시 외도일동 646-1
64,하귀리,33.47931,126.39563999999999,24,제주특별자치도 제주시 애월읍 하귀2리 2424-7
65,연미마을회관,33.486540000000005,126.50488999999999,339,제주특별자치도 제주시 오라이동 3044-3
66,연미마을회관,33.48665,126.5048,429,제주특별자치도 제주시 오라이동 3034-1
67,연미마을,33.486999999999995,126.50738,479,제주특별자치도 제주시 오라이동 1918-2
68,연미마을,33.48686,126.50708999999999,453,제주특별자치도 제주시 오라이동 1946-1
69,연미입구,33.48762,126.50838,464,제주특별자치도 제주시 오라이동 1843-2
70,연미입구,33.48772,126.50846000000001,423,제주특별자치도 제주시 오라이동 3827-6
71,오라초등학교,33.48908,126.51238000000001,55,제주특별자치도 제주시 오라이동 1364-10
72,오라초등학교,33.48916,126.5125,3066,제주특별자치도 제주시 오라이동 1373-3
73,제주시보건소,33.49129,126.51937,919,제주특별자치도 제주시 오라일동 1044-12
74,보건소,33.49108,126.51957,2766,제주특별자치도 제주시 도남동 1039-3
75,오라1동,33.49225,126.5173,4155,제주특별자치도 제주시 오라일동 1042-6
76,오라1동,33.49263,126.51621999999999,4070,제주특별자치도 제주시 오라일동 1001-9
77,사평마을,33.49287,126.51245,6315,제주특별자치도 제주시 오라이동 1209-4
78,사평마을,33.49257,126.51321999999999,10340,제주특별자치도 제주시 오라이동 1212-1
79,동성마을입구,33.4932,126.50753,2774,제주특별자치도 제주시 오라삼동 2138-1
80,연미마을입구,33.492979999999996,126.5075,3496,제주특별자치도 제주시 오라삼동 2107-3
83,수산리사무소앞,33.467940000000006,126.39339,3518,제주특별자치도 제주시 애월읍 수산리 506-7
84,수산리사무소앞,33.46765,126.39336999999999,11267,제주특별자치도 제주시 애월읍 수산리 463-12
85,수산리사무소,33.46954,126.39457,1115,제주특별자치도 제주시 애월읍 수산리 531-1
86,수산리,33.46995,126.39453999999999,87,제주특별자치도 제주시 애월읍 수산리 550-1
87,세기아파트,33.49335,126.5015,6937,제주특별자치도 제주시 오라삼동 2724-2
88,세기아파트,33.493559999999995,126.50055,1612,제주특별자치도 제주시 오라삼동 2728-2
89,신광사거리,33.49365,126.49318000000001,3719,제주특별자치도 제주시 연동 305-3
90,신성마을,33.49367,126.48916000000001,6222,제주특별자치도 제주시 연동 2335-4
91,신성마을,33.493829999999996,126.48852,7972,제주특별자치도 제주시 연동 1941-1
92,제성마을,33.49361,126.4854,5332,제주특별자치도 제주시 연동 2335-4
93,제성마을,33.49374,126.48403,6383,제주특별자치도 제주시 연동 2419-3
94,제주서중학교,33.49351,126.48168000000001,1774,제주특별자치도 제주시 연동 2395-1
95,제주서중학교,33.49367,126.48135,3727,제주특별자치도 제주시 연동 2412-1
96,제주민속오일장,33.493759999999995,126.4767,29520,제주특별자치도 제주시 노형동 1142-3
97,제주민속오일장,33.493520000000004,126.47763,28224,제주특별자치도 제주시 노형동 1297-1
98,제주민속오일장입구,33.493759999999995,126.47495,844,제주특별자치도 제주시 노형동 1141-3
99,월랑로입구,33.49368,126.47213,5758,제주특별자치도 제주시 도두일동 2270-2
100,월랑입구,33.49395,126.47156000000001,6965,제주특별자치도 제주시 도두일동 2270-3
107,수선화아파트,33.48923,126.52984,7940,제주특별자치도 제주시 도남동 91-3
108,제주연안여객터미널,33.51898,126.53551999999999,350,제주특별자치도 제주시 건입동 918-13
109,제주연안여객터미널,33.51915,126.53535,3241,제주특별자치도 제주시 건입동 918-54
110,산지변전소,33.51713,126.53268,1033,제주특별자치도 제주시 건입동 984-4
111,산지변전소,33.51692,126.53261,210,제주특별자치도 제주시 건입동 984-118
112,종합어시장,33.5164,126.52793,1365,제주특별자치도 제주시 건입동 1429
113,탑동푸른쉼터,33.51656,126.52711000000001,7920,제주특별자치도 제주시 건입동 1388-18
114,탑동입구,33.51531,126.52467,7098,제주특별자치도 제주시 일도일동 1279-9
115,탑동입구,33.51585,126.52483000000001,1138,제주특별자치도 제주시 일도일동 1278-11
116,남국사,33.46215,126.54958,1258,제주특별자치도 제주시 아라일동 1918-9
117,남국사,33.46049,126.54978999999999,197,제주특별자치도 제주시 아라일동 499-7
118,웃인다마을,33.464459999999995,126.54925,690,제주특별자치도 제주시 아라일동 628-2
119,죽성마을입구,33.46313,126.5491,535,제주특별자치도 제주시 아라일동 1918-13
120,제주대학교병원,33.469159999999995,126.54777,54334,제주특별자치도 제주시 아라일동 1801-4
121,제주대학교병원,33.46909,126.54739,23407,제주특별자치도 제주시 아라일동 1803-8
122,인다마을,33.47064,126.54581999999999,36549,제주특별자치도 제주시 아라일동 6174
123,인다마을,33.47145,126.5454,10198,제주특별자치도 제주시 아라일동 6174
124,아라주공아파트,33.473079999999996,126.54569,75078,제주특별자치도 제주시 아라일동 6174
125,아라주공아파트,33.473659999999995,126.54542,14588,제주특별자치도 제주시 아라일동 6092-7
126,케이티앤지,33.48207,126.48535,19375,제주특별자치도 제주시 노형동 767
127,종합사격장,33.44028,126.56753,265,제주특별자치도 제주시 영평동 산 8-24
128,종합사격장,33.441829999999996,126.56625,82,제주특별자치도 제주시 아라일동 3-44
129,제주의료원,33.44571,126.55843,5772,제주특별자치도 제주시 아라일동 4-121
130,제주의료원,33.44567,126.55816000000002,1508,제주특별자치도 제주시 아라일동 2986-1
131,아라동주민센터,33.4759,126.5449,44745,제주특별자치도 제주시 아라일동 6174
132,아라초등학교,33.47653,126.54428,12097,제주특별자치도 제주시 아라일동 6174
135,산천단,33.44786,126.55538999999999,8906,제주특별자치도 제주시 아라일동 371-4
136,산천단한국폴리텍대학,33.447990000000004,126.55558,25120,제주특별자치도 제주시 아라일동 370-10
137,사회복지법인춘강,33.45265,126.55125,33,제주특별자치도 제주시 아라일동 2995-25
138,사회복지법인춘강,33.45264,126.55163999999999,1504,제주특별자치도 제주시 아라일동 415-14
139,영주고등학교,33.457190000000004,126.57786000000002,13401,제주특별자치도 제주시 월평동 1378-1
140,영주고등학교,33.45712,126.57775,2557,제주특별자치도 제주시 월평동 651-73
141,정부제주지방합동청사,33.49205,126.52738000000001,21628,제주특별자치도 제주시 도남동 91-2
142,정부제주지방합동청사,33.4923,126.5266,22596,제주특별자치도 제주시 도남동 91-2
143,양지(추모)공원,33.43865,126.57652,720,제주특별자치도 제주시 영평동 2255-2
144,양지(추모)공원,33.43848,126.5764,182,제주특별자치도 제주시 영평동 2255-5
145,제주국제대학교,33.438629999999996,126.56943999999999,2985,제주특별자치도 제주시 영평동 산 8-10
146,제주국제대학교,33.43842,126.56936,1996,제주특별자치도 제주시 영평동 산 8-6
147,용천마을,33.49991,126.52135,20486,제주특별자치도 제주시 삼도일동 585-35
148,남서광마을입구,33.49968,126.52126000000001,46861,제주특별자치도 제주시 삼도일동 585-35
149,제주버스터미널,33.49993,126.51486000000001,124086,제주특별자치도 제주시 오라일동 2455-2
150,제주버스터미널,33.5002,126.51471000000001,63538,제주특별자치도 제주시 용담일동 2830-6
151,한국병원,33.499790000000004,126.51768999999999,47759,제주특별자치도 제주시 삼도일동 585-35
152,한국병원,33.50005,126.51807,19775,제주특별자치도 제주시 삼도일동 585-35
153,중앙마을,33.50163,126.5197,1028,제주특별자치도 제주시 삼도일동 533-6
154,용천마을,33.50155,126.51995,3027,제주특별자치도 제주시 삼도일동 585-13
155,삼도1동주민센터,33.50318,126.51971,2024,제주특별자치도 제주시 삼도일동 531-14
157,보건소,33.49238,126.52088,8248,제주특별자치도 제주시 도남동 1035-1
158,보건소,33.49212,126.52207,11245,제주특별자치도 제주시 도남동 792-4
164,광양사거리,33.50047,126.5271,47096,제주특별자치도 제주시 이도일동 1775-21
165,탐라장애인종합복지관,33.50023,126.52563,10345,제주특별자치도 제주시 이도일동 1938
166,탐라장애인종합복지관,33.50002,126.52583,43347,제주특별자치도 제주시 이도이동 1781-9
167,홍랑로입구,33.499970000000005,126.52387,16218,제주특별자치도 제주시 삼도일동 585-35
168,남서광마을,33.499790000000004,126.52376000000001,27025,제주특별자치도 제주시 삼도일동 585-35
169,동성마을,33.50005,126.51103,6171,제주특별자치도 제주시 오라이동 2424-7
170,동산교,33.50028,126.51026999999999,15311,제주특별자치도 제주시 용담이동 2637-7
171,월구마을,33.50013,126.507,7415,제주특별자치도 제주시 오라삼동 2341-3
172,오라3동,33.49925,126.50318,7420,제주특별자치도 제주시 오라삼동 2574-1
173,명신마을,33.49962,126.50303000000001,6023,제주특별자치도 제주시 용담이동 2775
174,명주주택,33.49579,126.49349,2602,제주특별자치도 제주시 용담이동 1815
175,명주주택,33.495670000000004,126.49376000000001,1195,제주특별자치도 제주시 연동 2514-1
176,문서교,33.52815,126.61419,448,제주특별자치도 제주시 조천읍 신촌리 2793
177,문서교,33.527770000000004,126.61328,2226,제주특별자치도 제주시 조천읍 신촌리 3170-2
178,진드르,33.5242,126.60813,42,제주특별자치도 제주시 조천읍 신촌리 3096-10
179,진드르,33.52367,126.60692,239,제주특별자치도 제주시 조천읍 신촌리 4005
180,삼양검문소,33.52095,126.60085,115,제주특별자치도 제주시 조천읍 신촌리 3901-3
181,삼양검문소,33.52102,126.60003,425,제주특별자치도 제주시 삼양일동 604-2
184,제원아파트,33.48845,126.49013000000001,14149,제주특별자치도 제주시 연동 272
185,제원아파트,33.48753,126.48988999999999,35640,제주특별자치도 제주시 연동 262-5
186,은남동,33.485820000000004,126.4909,54381,제주특별자치도 제주시 연동 273
187,은남동,33.48588,126.49248,21643,제주특별자치도 제주시 연동 283
188,도호동,33.485659999999996,126.49492,33706,제주특별자치도 제주시 연동 293
189,도호동,33.48581,126.49501000000001,20388,제주특별자치도 제주시 연동 293
190,제주중앙중학교,33.48553,126.49938,1120,제주특별자치도 제주시 연동 313
191,제주중앙중학교,33.485690000000005,126.5001,664,제주특별자치도 제주시 연동 323-14
192,함덕환승정류장(함덕해수욕장),33.54101,126.66913999999998,51774,제주특별자치도 제주시 조천읍 함덕리 4143
193,함덕리(4구),33.53998,126.67323,7477,제주특별자치도 제주시 조천읍 함덕리 286-6
195,함덕광명샤인빌앞,33.53823,126.67461000000002,7750,제주특별자치도 제주시 조천읍 함덕리 4171
196,신사동,33.53483,126.67575,11035,제주특별자치도 제주시 조천읍 함덕리 72-5
197,신사동,33.534659999999995,126.6756,204,제주특별자치도 제주시 조천읍 함덕리 72-60
198,함덕환승정류장(함덕해수욕장),33.54101,126.66877,25287,제주특별자치도 제주시 조천읍 함덕리 1002-73
199,제주모자원입구,33.46286,126.56643999999999,1278,제주특별자치도 제주시 영평동 2796
200,제주대학교,33.45989,126.56161999999999,40834,제주특별자치도 제주시 아라일동 1
201,제주대학교,33.46011,126.56166,156235,제주특별자치도 제주시 아라이동 35-4
202,제대아파트,33.45878,126.55735,59,제주특별자치도 제주시 아라일동 349-5
203,제대아파트,33.4589,126.5573,5527,제주특별자치도 제주시 아라일동 349-4
204,제대마을,33.45772,126.55401,135,제주특별자치도 제주시 아라일동 452-9
205,제대마을,33.45785,126.55394,3803,제주특별자치도 제주시 아라일동 452-2
206,제주대학교입구,33.45627,126.55175,3725,제주특별자치도 제주시 아라일동 428-2
207,제주대학교입구,33.456720000000004,126.55076000000001,7273,제주특별자치도 제주시 아라일동 426-11
208,서해아파트,33.504259999999995,126.54151999999999,14858,제주특별자치도 제주시 일도이동 414
209,서해아파트,33.50488,126.54153000000001,14562,제주특별자치도 제주시 일도이동 459
210,인화동,33.50888,126.53981999999999,10340,제주특별자치도 제주시 일도이동 432
211,인화동,33.50923,126.5394,5030,제주특별자치도 제주시 일도이동 330-26
212,일도2동주민센터,33.51068,126.53906,4502,제주특별자치도 제주시 일도이동 432
213,일도2동주민센터,33.5113,126.53853000000001,6627,제주특별자치도 제주시 일도이동 161-21
214,인화동입구,33.51272,126.53851999999999,4912,제주특별자치도 제주시 일도이동 421
215,인화동입구,33.51362,126.53827,2560,제주특별자치도 제주시 일도이동 1050-1
216,제주해양경찰서,33.52042,126.5397,100,제주특별자치도 제주시 건입동 918-13
218,제4부두,33.520179999999996,126.53818000000001,1530,제주특별자치도 제주시 건입동 918-13
219,원당분화원,33.52107,126.59493,550,제주특별자치도 제주시 삼양일동 1354-6
220,원당봉,33.52166,126.59325,2212,제주특별자치도 제주시 삼양일동 1509-4
221,삼양초등학교,33.52112,126.58611,28614,제주특별자치도 제주시 삼양이동 2186-1
222,삼양동주민센터,33.52128,126.58567,49711,제주특별자치도 제주시 삼양이동 2186-1
223,삼양2동,33.52128,126.58236000000001,26737,제주특별자치도 제주시 삼양이동 2186-1
224,삼양2동,33.52118,126.58041999999999,7107,제주특별자치도 제주시 삼양이동 2186-1
225,조천리,33.535779999999995,126.6365,5997,제주특별자치도 제주시 조천읍 조천리 2229-9
226,조천리,33.535779999999995,126.63625,15127,제주특별자치도 제주시 조천읍 조천리 2385
228,조천리새마을공장,33.53497,126.63271,5823,제주특별자치도 제주시 조천읍 조천리 3205-1
229,조천읍사무소,33.534859999999995,126.63217,1474,제주특별자치도 제주시 조천읍 조천리 3231
230,대섬입구,33.53568,126.62565,2041,제주특별자치도 제주시 조천읍 신촌리 541-4
231,대섬입구,33.53586,126.62603999999999,2853,제주특별자치도 제주시 조천읍 신촌리 529-17
232,신촌리,33.53463,126.62168,14792,제주특별자치도 제주시 조천읍 신촌리 4005
233,신촌리,33.53439,126.62156,5333,제주특별자치도 제주시 조천읍 신촌리 1791-3
234,신촌초등학교,33.53275,126.61877,22766,제주특별자치도 제주시 조천읍 신촌리 4005
235,신촌초등학교,33.5323,126.61856,7994,제주특별자치도 제주시 조천읍 신촌리 4005
236,명도암입구,33.48465,126.60386000000001,17,제주특별자치도 제주시 봉개동 2736
237,명도암입구,33.48495,126.60411,105,제주특별자치도 제주시 봉개동 601-12
239,봉개동주민센터,33.49073,126.59445,11343,제주특별자치도 제주시 봉개동 1829-3
240,화북주공아파트,33.521229999999996,126.57588999999999,8807,제주특별자치도 제주시 화북일동 29-1
241,화북주공아파트,33.52121,126.57471000000001,27809,제주특별자치도 제주시 화북일동 1265-4
242,화북주공아파트입구,33.51882,126.57271000000001,2334,제주특별자치도 제주시 화북일동 1221-13
243,화북주공아파트입구,33.51899,126.57295,8712,제주특별자치도 제주시 화북일동 29-4
244,동화로입구,33.51312,126.57286,5021,제주특별자치도 제주시 화북이동 826-7
245,동화로입구,33.5124,126.57311999999999,81,제주특별자치도 제주시 화북이동 824-9
246,혜원정사,33.49038,126.60065,616,제주특별자치도 제주시 봉개동 1504-5
247,혜원정사,33.49045,126.60055,205,제주특별자치도 제주시 봉개동 1504-8
248,서회천,33.49855,126.60688,100,제주특별자치도 제주시 회천동 2939-2
249,서회천,33.49858,126.60673,1850,제주특별자치도 제주시 회천동 2929-3
250,조천리상동,33.53522,126.6358,266,제주특별자치도 제주시 조천읍 조천리 2202-1
251,신설동,33.49788,126.54661999999999,5770,제주특별자치도 제주시 일도이동 115
252,신설동,33.49865,126.54843000000001,4060,제주특별자치도 제주시 일도이동 115
253,대림아파트,33.49962,126.55023,7753,제주특별자치도 제주시 일도이동 115
254,대림아파트,33.49988,126.55038,11522,제주특별자치도 제주시 일도이동 115
255,대유대림아파트,33.50245,126.55272,12436,제주특별자치도 제주시 일도이동 91-1
256,대유대림아파트,33.5024,126.5526,12724,제주특별자치도 제주시 일도이동 91-1
257,신천동,33.50393,126.54959,6794,제주특별자치도 제주시 일도이동 115-13
258,신천동,33.50343,126.54907,5488,제주특별자치도 제주시 일도이동 115-13
259,동광초등학교,33.5017,126.54576000000002,3510,제주특별자치도 제주시 일도이동 115
260,동광초등학교,33.5014,126.54475,6042,제주특별자치도 제주시 일도이동 115
261,연수마을,33.50163,126.54336,8468,제주특별자치도 제주시 일도이동 115
262,제주학생문화원,33.5015,126.54316999999999,6260,제주특별자치도 제주시 이도이동 443
263,회천입구,33.489000000000004,126.5984,15266,제주특별자치도 제주시 봉개동 2736
264,봉개큰동네,33.48935,126.59881000000001,76,제주특별자치도 제주시 봉개동 1585-5
265,화북동마을,33.52352,126.56751000000001,1076,제주특별자치도 제주시 화북일동 1995-7
266,화북중마을,33.52333,126.56472,1401,제주특별자치도 제주시 화북일동 1995-3
267,화북서마을,33.522870000000005,126.56286999999999,2140,제주특별자치도 제주시 화북일동 1995
268,화북남문,33.5189,126.56512,68162,제주특별자치도 제주시 화북일동 1995-5
269,삼성초등학교,33.5041,126.52663999999999,24832,제주특별자치도 제주시 이도일동 1938
270,보성시장,33.50342,126.52726000000001,24983,제주특별자치도 제주시 이도일동 1938
271,광양,33.502320000000005,126.52806000000001,26052,제주특별자치도 제주시 이도일동 1938
272,광양,33.502109999999995,126.52796000000001,27963,제주특별자치도 제주시 이도일동 1789-3
273,동광양,33.50202,126.5322,62268,제주특별자치도 제주시 이도이동 1174-26
274,동광양,33.5022,126.53222,31469,제주특별자치도 제주시 이도일동 1938
275,문예회관,33.504490000000004,126.53703,18428,제주특별자치도 제주시 이도이동 326
276,문예회관,33.50463,126.53691,27257,제주특별자치도 제주시 일도이동 449
277,인화초등학교,33.50602,126.53888,32343,제주특별자치도 제주시 일도이동 449
278,인화초등학교,33.506679999999996,126.53936999999999,61341,제주특별자치도 제주시 일도이동 449
279,동문로터리(동문시장),33.51315,126.52706,80308,제주특별자치도 제주시 일도일동 1478-9
280,동문로터리(동문시장),33.512950000000004,126.52795,101849,제주특별자치도 제주시 일도일동 1491-1
281,중앙로(중앙성당),33.512,126.52447,24398,제주특별자치도 제주시 이도일동 1369-1
282,중앙로(동문시장),33.51168,126.52457,33066,제주특별자치도 제주시 이도일동 1410-3
283,중앙로(현대약국),33.51089,126.52421000000001,60326,제주특별자치도 제주시 이도일동 1471-3
284,중앙로(국민은행),33.51073,126.5239,93367,제주특별자치도 제주시 이도일동 1466-1
285,시민회관,33.507329999999996,126.5247,33643,제주특별자치도 제주시 이도일동 1938
286,시민회관,33.5071,126.52455,42650,제주특별자치도 제주시 삼도이동 231-3
287,명도암마을회관,33.47092,126.6107,14,제주특별자치도 제주시 봉개동 365-13
288,명도암마을회관,33.47099,126.61086,1211,제주특별자치도 제주시 봉개동 418-1
289,지명뒤,33.47538,126.60838000000001,150,제주특별자치도 제주시 봉개동 485
290,지명뒤,33.47545,126.60805,4,제주특별자치도 제주시 봉개동 731-3
291,천수동,33.50847,126.5419,57914,제주특별자치도 제주시 일도이동 449
292,천수동,33.50934,126.54257,44011,제주특별자치도 제주시 일도이동 449
293,국립제주박물관,33.51248,126.54997,11122,제주특별자치도 제주시 건입동 1427-5
294,고으니모르국립제주박물관,33.512609999999995,126.55096,11997,제주특별자치도 제주시 화북이동 4947-3
295,거로남쪽입구,33.50493,126.5613,581,제주특별자치도 제주시 화북이동 3254-2
296,거로남쪽입구,33.50495,126.56168999999998,575,제주특별자치도 제주시 화북이동 3254-1
297,부록마을,33.50136,126.56926999999999,301,제주특별자치도 제주시 화북이동 2780-4
298,부록마을,33.50185,126.56875,1865,제주특별자치도 제주시 화북이동 2650-3
299,화물청사입구,33.50418,126.50448,1974,제주특별자치도 제주시 용담이동 746-3
300,용문마을회관,33.50495,126.50765,9342,제주특별자치도 제주시 용담이동 2813-1
301,용문마을회관,33.50565,126.50825,9359,제주특별자치도 제주시 용담이동 674-3
302,용문마을,33.507259999999995,126.50936000000002,12371,제주특별자치도 제주시 용담이동 2681-47
303,용문마을,33.50765,126.50941,4653,제주특별자치도 제주시 용담이동 2580-42
304,용문사거리,33.50866,126.51023,37675,제주특별자치도 제주시 용담이동 2679-7
305,용문사거리,33.50881,126.51005,29404,제주특별자치도 제주시 용담이동 641-29
306,용담1동주민센터,33.50973,126.51323000000001,31089,제주특별자치도 제주시 용담일동 2583
307,용담1동주민센터,33.50995,126.51333000000001,20166,제주특별자치도 제주시 용담일동 2579-1
308,제주중학교/제주향교,33.51078,126.5157,15800,제주특별자치도 제주시 용담일동 288-1
309,사라봉오거리,33.51367,126.54045,1925,제주특별자치도 제주시 일도이동 421
310,제주여자상업고등학교,33.51383,126.53696000000001,21673,제주특별자치도 제주시 일도이동 981-43
311,제주여자상업고등학교,33.51393,126.53652,55575,제주특별자치도 제주시 건입동 1047-1
312,제주동초등학교,33.51328,126.5328,19404,제주특별자치도 제주시 일도이동 1050-1
313,제주동초등학교,33.51332,126.53221,31570,제주특별자치도 제주시 건입동 1109-10
314,사라봉,33.51294,126.54435,3315,제주특별자치도 제주시 건입동 1427-5
315,사라봉,33.51316,126.54285,5330,제주특별자치도 제주시 일도이동 421
316,사라봉오거리,33.513529999999996,126.54158000000001,10830,제주특별자치도 제주시 건입동 711
317,신제주초등학교,33.4843,126.49648,2069,제주특별자치도 제주시 연동 304
318,연동주민센터,33.48815,126.49636000000001,21742,제주특별자치도 제주시 연동 302
319,연동주민센터,33.48731,126.49662,52512,제주특별자치도 제주시 연동 303
320,제주도청신제주로터리,33.49143,126.49678,102680,제주특별자치도 제주시 연동 301
321,제주도청신제주로터리,33.4911,126.49647,68011,제주특별자치도 제주시 연동 301
322,서문시장,33.511759999999995,126.51767,20870,제주특별자치도 제주시 용담일동 2579-1
323,서문시장,33.512029999999996,126.51845,26481,제주특별자치도 제주시 용담일동 124-6
324,관덕정,33.51293,126.52096,29791,제주특별자치도 제주시 삼도이동 955-3
325,관덕정,33.513220000000004,126.52088,52975,제주특별자치도 제주시 삼도이동 995-1
326,농협지역본부,33.508070000000004,126.52006000000002,1424,제주특별자치도 제주시 삼도이동 1230-4
327,농협지역본부,33.50772,126.51982,6750,제주특별자치도 제주시 삼도일동 794-1
328,제주중앙여자중학교,33.50553,126.51976,6437,제주특별자치도 제주시 삼도일동 787-25
329,제주중앙여자중학교,33.50493,126.51998,2423,제주특별자치도 제주시 삼도이동 1230-4
330,수선화아파트,33.48892,126.52982,4522,제주특별자치도 제주시 도남동 97-1
331,이도주공아파트,33.4902,126.53398999999999,2499,제주특별자치도 제주시 이도이동 747
332,이도주공아파트,33.49053,126.53418,5516,제주특별자치도 제주시 이도이동 777
333,남광로입구,33.492509999999996,126.53747,4117,제주특별자치도 제주시 이도이동 1994-7
334,남광초등학교,33.49293,126.53768000000001,3582,제주특별자치도 제주시 이도이동 1084-6
